"livestock had died"	5.09657	0.006527499
"blockade"	5.75885	0.006563715
"burning houses"	5.13203	0.006790085
"brain drain"	5.03692	0.006820965
"severe rains"	3.71794	0.006893305
"infrastructure damage"	4.55255	0.006896606
"land degradation"	4.24232	0.006953427
"human rights abuses"	4.3152	0.00699273
"lack of cultivation"	3.97193	0.007020492
"harvest decline"	3.17159	0.007043457
"flee"	5.61119	0.007169381
"economic crisis"	3.33456	0.007237513
"greenhouse gases"	5.1734	0.007302484
"prolonged fighting"	3.24597	0.007530182
"tragedy"	5.00821	0.007556887
"slave trade"	4.29914	0.0076294
"environmental degradation"	3.79764	0.00765613
"infant mortality"	5.13687	0.007737231
"catastrophe"	4.8092	0.007815341
"wreaked havoc"	4.95825	0.007864424
"internal strife"	2.97279	0.007937458
"malnourished"	6.88531	0.007938184
"secession"	5.87643	0.008028799
"natural disaster"	3.60968	0.008172989
"life-threatening hunger"	4.6295	0.008359845
"air attack"	5.06563	0.008561313
"corruption"	5.47601	0.008635179
"call for donations"	4.61447	0.008711642
"collapse of government"	4.22597	0.008716505
"international intervention"	3.70946	0.008767544
"refugees"	5.24149	0.008892074
"disrupted trade"	4.12319	0.008921049
"lack of agricultural infrastructure"	3.9269	0.008951703
"rebel insurgency"	3.94431	0.009029143
"brutal government"	3.55651	0.009062929
"looting"	5.83823	0.009205554
"displaced"	5.09166	0.009231615
"food crisis"	3.62346	0.009257693
"lack of rains"	3.98493	0.009335767
"lack of alternatives"	3.2761	0.009378566
"regimes were toppled"	5.27229	0.009652429
"jihadist groups"	5.36624	0.009684784
"toll on livestock"	4.15788	0.009710851
"shortage of rains"	3.60126	0.009782498
"devastated the economy"	4.38214	0.009863351
"self reliance"	4.25237	0.009872767
"cholera outbreak"	4.90966	0.009884007
"international embargo"	4.26549	0.009967093
"price"	1.62032	0.019826154
"demand"	2.8554	0.084045093
"conflicts"	2.38175	0.098815316
"change"	2.05334	0.106697694
"changes"	2.62666	0.108910588
"future"	2.97386	0.11405608
"increase"	3.05533	0.115279709
"weed"	3.47394	0.115322016
"indeed"	3.45614	0.115463077
"suggests"	3.30675	0.118510081
"droughts"	3.52517	0.119561165
"market"	2.86072	0.121643574
"increases"	3.24479	0.121842523
"buying"	3.34874	0.122941972
"closing"	3.37459	0.123700311
"idea"	3.60519	0.125555609
"challenges"	3.44425	0.127989347
"raise"	3.47012	0.129127553
"fighting"	3.34319	0.129386401
"prices"	2.65971	0.129602847
"conditions"	3.30607	0.129921171
"weaker"	3.47975	0.130585618
"focused"	3.52434	0.131158378
"decrease"	3.51851	0.132825724
"expect"	3.63025	0.132889472
"discussion"	3.71837	0.133565991
"changing"	2.87992	0.133908591
"weeds"	3.42973	0.13407706
"reason"	3.58115	0.134248227
"raised"	3.34946	0.134309107
"developing"	3.72346	0.134729271
"gain"	3.45672	0.135647479
"difficult"	3.38924	0.135762404
"moreover"	3.48593	0.135983779
"result"	3.54849	0.136983919
"reflecting"	3.42655	0.138382518
"susceptible"	3.71037	0.138932723
"closely"	3.60756	0.13895297
"way"	3.82883	0.139964622
"surged"	3.63716	0.140125218
"falling"	2.96478	0.140771115
"figures"	3.80919	0.140869343
"meant"	3.53467	0.140998207
"slowdown"	3.60573	0.141002114
"decline"	2.60952	0.141107196
"approaches"	3.26665	0.141161412
"interest"	3.07498	0.142390271
"growth"	3.76339	0.143488693
"costs"	3.47509	0.14384948
"suggest"	3.3245	0.144012382
"low"	3.22599	0.144940392
"slowing"	3.60979	0.145703621
"kind"	3.92626	0.145798443
"bringing"	3.81222	0.146912356
"inflation"	3.73207	0.146980428
"steady"	3.30768	0.147353965
"drop"	2.35279	0.147562793
"domestic"	3.55532	0.147629885
"boosted"	3.40773	0.148054175
"dramatically"	3.73015	0.148243192
"spurred"	3.82853	0.148432549
"fell"	3.47998	0.149036997
"strife"	3.14845	0.149070638
"shift"	3.33536	0.149096146
"partly"	3.54581	0.150148158
"better"	3.72291	0.150730951
"extreme"	3.8294	0.151086318
"ongoing"	3.51319	0.151386418
"tension"	3.64958	0.151758563
"should"	3.6809	0.151979118
"dollar"	3.62668	0.152104333
"escalated"	3.85098	0.152530219
"environment"	3.1449	0.153153844
"stock"	3.26368	0.153246227
"concern"	3.58273	0.153487663
"civil"	3.98401	0.153819351
"step"	3.48893	0.154024717
"value"	3.35115	0.154277893
"focus"	2.9985	0.154670066
"critical"	3.406	0.156313832
"offset"	3.15334	0.156979773
"fixed"	3.84826	0.157730698
"reversing"	3.95033	0.157975105
"fact"	3.6039	0.15807872
"year"	3.72641	0.158992454
"concerns"	3.53533	0.159209064
"homeland"	4.02305	0.159894707
"volume"	3.76785	0.160207217
"need"	3.78141	0.160646069
"excluding"	3.47151	0.160794817
"likely"	3.42754	0.160814082
"retail"	3.87159	0.160923693
"yields"	3.50426	0.160951619
"what"	4.03437	0.161032251
"herbivores"	3.90747	0.161108307
"exceeding"	4.02418	0.161424185
"uncertainty"	3.72406	0.161451639
"debate"	3.88288	0.16165621
"resolve"	3.60486	0.161712827
"possible"	3.46083	0.161867988
"resolving"	3.65103	0.16192723
"make"	4.00047	0.162014694
"earthworms"	4.07864	0.162137183
"rates"	3.31357	0.162179375
"cut"	3.71584	0.16246897
"move"	3.63881	0.162791675
"share"	3.37513	0.163041564
"consensus"	3.62027	0.164079819
"dropped"	3.35228	0.164176681
"sectarian"	4.1971	0.164470309
"expectations"	2.94787	0.165005795
"revenue"	3.64964	0.165118518
"sector"	4.08939	0.165221132
"no"	4.18209	0.165582541
"agenda"	3.61863	0.166033851
"though"	3.80153	0.16661303
"current"	3.17019	0.166788282
"environmental"	3.82687	0.166840366
"escalating"	3.53944	0.166888917
"decades"	3.72922	0.167142229
"differences"	3.84478	0.167225519
"observed"	3.93737	0.167363631
"weakening"	4.06082	0.167676598
"see"	3.56231	0.167751959
"sharply"	3.63918	0.168124562
"whether"	4.03182	0.168257156
"consumption"	3.88102	0.16882501
"study"	4.13186	0.168885805
"particularly"	3.57613	0.16906711
"dropping"	3.36688	0.170175497
"currency"	4.10513	0.170577571
"pricing"	4.26382	0.170754385
"attributed"	4.06338	0.170962118
"rate"	3.31009	0.171140267
"fallen"	3.48471	0.171279337
"growing"	3.99423	0.171417436
"transition"	3.25982	0.172028873
"devastating"	4.20055	0.172109522
"affect"	3.07393	0.172299354
"sort"	3.8106	0.172740732
"supposed"	3.76646	0.172748589
"pressures"	3.8676	0.173790324
"persists"	4.20149	0.174227474
"evolution"	4.12952	0.174304666
"standoff"	4.16935	0.17436845
"gains"	3.06345	0.17534363
"pathogens"	3.70023	0.175454849
"predicted"	3.61176	0.175479012
"despite"	3.91377	0.175494048
"rising"	2.47388	0.175608008
"impact"	2.7659	0.176093774
"take"	3.97843	0.176094893
"example"	3.66892	0.176142989
"darfur"	4.1592	0.176268973
"fear"	4.18105	0.177102495
"grew"	4.01951	0.177110736
"pest"	3.22119	0.177165268
"premium"	3.99607	0.177641332
"unrest"	4.20329	0.178115848
"fall"	2.69663	0.178567093
"increasing"	3.68564	0.178630328
"higher"	2.72244	0.178909228
"persisted"	4.30207	0.1793594
"balkan"	3.90093	0.179719384
"fungus"	4.32023	0.179866687
"over"	4.24084	0.180216154
"earnings"	3.55767	0.180774707
"increased"	3.13423	0.181070498
"it"	4.04048	0.181122822
"bring"	3.6485	0.181916728
"progress"	3.33295	0.181980858
"weak"	3.74141	0.182405112
"particular"	3.50032	0.182591235
"rises"	3.35016	0.182732578
"difficulties"	4.15255	0.182976748
"development"	4.09465	0.18297745
"integration"	4.0601	0.183152801
"anticipated"	3.57023	0.183271637
"emergence"	4.10451	0.183473246
"inevitable"	3.85479	0.183912699
"view"	3.42641	0.183975842
"planning"	4.13492	0.184856493
"threat"	3.84289	0.185270029
"bloodshed"	3.60569	0.185431314
"intensified"	4.09039	0.185745041
"rapid"	4.09658	0.185871874
"problem"	3.56034	0.186214982
"sell"	4.20047	0.186242373
"absence"	4.33543	0.186305523
"recession"	4.20132	0.186425625
"certain"	3.78229	0.186583195
"escalation"	4.20738	0.18734572
"impacts"	4.00596	0.187651833
"aphids"	4.11835	0.188223995
"intense"	4.17121	0.188599761
"continuing"	3.41974	0.188660506
"years"	4.48777	0.188662261
"concerned"	3.15665	0.188737703
"bugs"	4.42514	0.188758557
"product"	3.95115	0.188780864
"expanding"	4.08658	0.189043738
"phenomenon"	3.82143	0.189066436
"added"	3.91296	0.189230026
"analysts"	3.51916	0.189354448
"recent"	3.90242	0.189887806
"tensions"	3.78772	0.190253627
"bargain"	3.72473	0.190561361
"fungal"	4.18698	0.190772323
"harvesting"	4.49115	0.190921821
"rodents"	4.38447	0.190932154
"in"	4.45267	0.191477465
"global"	3.69075	0.191521911
"renewed"	3.99324	0.191948511
"significantly"	3.73337	0.191974081
"thrive"	4.13988	0.192060216
"factions"	4.52123	0.192195955
"soaring"	3.51622	0.192432359
"threatening"	4.41273	0.192864135
"continues"	3.36936	0.193147041
"whatever"	4.09898	0.193322919
"so"	4.10205	0.193603132
"famine"	4.13862	0.194125402
"declined"	3.7568	0.194180618
"not"	4.07037	0.194379274
"under"	4.59832	0.19459935
"sudan"	4.41147	0.194651464
"carnivores"	4.46196	0.195107981
"germs"	4.46301	0.195466084
"even"	3.8825	0.195508948
"warring"	4.37287	0.19553512
"slump"	4.00784	0.195617433
"ladybugs"	4.61612	0.195981047
"export"	4.4533	0.196320987
"improvement"	4.21116	0.196445428
"volatility"	3.8025	0.19655145
"compared"	3.29851	0.197208595
"amount"	4.11691	0.197285552
"spite"	3.9914	0.197452673
"worsening"	4.44195	0.197502724
"trend"	3.14425	0.197827653
"solution"	3.90596	0.197918417
"impasse"	4.31397	0.198036556
"risen"	2.96532	0.198481078
"focusing"	3.56406	0.198915185
"flow"	4.68057	0.199044867
"insect"	3.44664	0.19959643
"cease"	4.41509	0.199623714
"isolation"	4.31779	0.199625885
"relations"	4.36736	0.199979923
"worsen"	4.54196	0.200222659
"extremes"	4.1421	0.200363769
"struggle"	3.47794	0.200501958
"poses"	3.96798	0.200662533
"measured"	4.40368	0.200981257
"occupation"	3.91579	0.201342575
"necessarily"	3.78043	0.201655336
"economy"	4.30731	0.20174894
"certainly"	3.63068	0.201860857
"occurs"	4.60516	0.202304447
"experts"	4.02095	0.20236405
"independence"	4.64385	0.20303131
"harvests"	4.1971	0.203041448
"severe"	4.28993	0.203445375
"assessment"	4.08915	0.204034579
"clearly"	3.83927	0.204227635
"engaged"	4.53264	0.204229601
"amid"	4.05953	0.204531575
"coordinate"	4.53332	0.204730544
"energy"	4.37629	0.204802879
"usage"	4.56875	0.204819794
"stability"	3.80415	0.205291255
"territorial"	4.68406	0.205353291
"eu"	4.53263	0.205368276
"levels"	4.23371	0.205439137
"much"	3.69138	0.205840367
"hike"	3.73035	0.205913886
"sales"	3.21678	0.206037035
"continual"	4.75498	0.206065215
"unlikely"	3.45645	0.206331321
"worm"	4.69539	0.206360401
"markets"	3.63869	0.206544322
"mean"	3.47493	0.206641451
"external"	4.7755	0.206745199
"governance"	4.15799	0.20676901
"strikes"	4.81716	0.207376183
"animosity"	4.5084	0.207631146
"does"	3.84129	0.207643364
"occur"	4.34907	0.207658655
"needs"	3.64491	0.208092294
"follow"	3.44443	0.208735935
"rose"	3.22313	0.208756065
"suffer"	4.71217	0.208838344
"any"	4.00138	0.208868511
"production"	4.49328	0.208896312
"quarter"	3.69009	0.209168646
"declines"	3.18729	0.209172944
"misery"	4.70942	0.20958277
"massive"	4.81813	0.209585458
"exchange"	3.93486	0.209755252
"this"	3.35609	0.209789615
"feeding"	4.85582	0.209979566
"resulting"	4.17198	0.210010632
"rain"	4.60999	0.210248384
"hunger"	4.71361	0.210328271
"balkans"	3.72932	0.210509582
"stalemate"	4.01442	0.210550123
"declining"	3.29773	0.210679196
"sharp"	3.45507	0.21071521
"surge"	3.07039	0.2109515
"cash"	4.11131	0.211350842
"fowl"	4.84586	0.211486785
"plunge"	3.4494	0.211529938
"ending"	4.17605	0.212434352
"movements"	4.82097	0.212791742
"action"	3.84415	0.212864351
"allergies"	4.8144	0.213015541
"overpopulation"	4.89527	0.213191007
"modest"	3.48075	0.213462616
"oil"	4.7842	0.213566802
"softness"	4.86747	0.213756433
"organisms"	4.85599	0.21389169
"recovering"	4.67854	0.213910463
"monitoring"	4.10285	0.21395074
"warfare"	4.57976	0.214272996
"weather"	4.27705	0.214430793
"effect"	3.34904	0.214494822
"plunged"	4.20456	0.214757732
"nature"	3.78082	0.214771193
"decreased"	4.0193	0.215015144
"monsoon"	4.50951	0.215931223
"consider"	3.55466	0.216627761
"seen"	3.70248	0.216803412
"breakdown"	4.38213	0.217061537
"emerging"	3.67033	0.217662937
"attributable"	4.45787	0.217728099
"expected"	3.55086	0.217819456
"plummeted"	3.8149	0.218094729
"sustainability"	4.3984	0.218124595
"resulted"	4.2205	0.218402372
"must"	3.96256	0.218462645
"possibility"	3.40325	0.218479199
"soared"	3.32271	0.218538745
"protection"	4.57855	0.218625569
"pollinators"	4.68515	0.218738486
"sale"	4.01758	0.218930226
"demands"	4.10789	0.21893212
"country"	3.95125	0.218934509
"forecast"	4.15947	0.21947654
"scarcity"	4.72986	0.219820618
"sustainable"	4.4448	0.219998215
"organized"	4.91393	0.220609868
"supply"	4.21682	0.22061692
"waged"	4.34665	0.220748084
"owing"	3.71284	0.221575602
"warming"	3.11719	0.222231383
"beset"	4.75243	0.222388234
"crude"	4.1478	0.222532217
"constant"	4.6615	0.222961628
"be"	4.01923	0.223047612
"periodic"	4.85082	0.223083473
"autumn"	4.77906	0.223176772
"sustained"	4.84618	0.223204363
"investors"	4.25305	0.22323798
"political"	4.01971	0.223265586
"triggering"	4.88298	0.223918916
"drops"	3.42596	0.223936267
"public"	4.44156	0.22407917
"shortages"	4.2603	0.224174451
"resistance"	4.55592	0.224242829
"decade"	3.92478	0.224331524
"less"	3.79647	0.22436617
"slide"	3.49723	0.224743835
"food"	5.02895	0.224754801
"will"	3.93527	0.224782136
"vermin"	4.40212	0.224873235
"1997-98"	4.7745	0.225173442
"infestations"	3.63712	0.225430806
"internecine"	4.6023	0.225616999
"depends"	3.4071	0.225635755
"woes"	4.5961	0.226038073
"revenues"	3.86533	0.226063891
"measures"	3.79586	0.226089934
"war"	3.49416	0.226108798
"insecurity"	4.44175	0.226167976
"wider"	3.71488	0.226228428
"confrontations"	4.48654	0.226298826
"herbicide"	4.8782	0.226445301
"cost"	3.62142	0.226449624
"triggered"	4.75663	0.226485056
"illness"	5.01161	0.226497712
"sentiment"	4.32937	0.226555511
"biodiversity"	4.83131	0.226585904
"separatists"	4.82693	0.226587311
"affecting"	3.95306	0.226600647
"nation"	4.38764	0.226997246
"nations"	4.5208	0.227131086
"disputes"	3.97133	0.227598072
"countries"	4.85002	0.227679312
"clear"	3.54565	0.227961252
"ecological"	4.3339	0.227966534
"plagues"	4.90372	0.228054938
"rather"	3.69835	0.228179093
"termites"	4.08031	0.22825319
"slowed"	4.17029	0.228420537
"precipitated"	5.07076	0.22849747
"strain"	4.99744	0.228504541
"smallpox"	4.75099	0.228702585
"lasting"	4.12849	0.228874277
"discount"	4.07859	0.228886156
"turn"	3.81904	0.229056487
"actually"	4.02187	0.229158727
"continue"	3.42967	0.229332617
"risks"	3.87253	0.229389042
"reduced"	3.43965	0.229556441
"slow"	3.84723	0.229673616
"coming"	3.73745	0.229744393
"rule"	4.65243	0.229925472
"prolonged"	4.47648	0.229960483
"goods"	4.45955	0.230143182
"crisis"	3.77606	0.230442669
"come"	3.83205	0.230958867
"easing"	4.18323	0.230995405
"scourge"	5.06868	0.231089551
"microbes"	3.95094	0.231266362
"calamities"	4.85892	0.231379213
"anarchy"	4.82988	0.231477043
"labor"	4.29547	0.231528981
"primarily"	4.43024	0.231555711
"sandstorms"	5.08187	0.231660193
"of"	4.32024	0.231867966
"spill"	5.05558	0.232005302
"surging"	3.85228	0.232108327
"involved"	4.44386	0.232240695
"operation"	5.093	0.232325574
"situation"	3.41336	0.232411701
"infighting"	4.74455	0.232424766
"lowest"	3.77021	0.232630812
"goats"	5.18255	0.232972791
"spring"	4.51014	0.233178057
"burrowing"	5.06297	0.233217456
"rodent"	4.57857	0.233309067
"gradual"	4.77521	0.233460904
"trading"	3.8207	0.233526736
"violence"	3.83194	0.233554018
"terror"	4.98938	0.233709077
"may"	3.78332	0.233732108
"infestation"	3.90997	0.233836814
"powers"	4.55093	0.233911695
"grasses"	4.44361	0.234012905
"serious"	4.00766	0.234069607
"broke"	5.10285	0.234111279
"varies"	5.01384	0.234352616
"caused"	4.59944	0.234489374
"ways"	3.46832	0.234638291
"brought"	4.09947	0.234733652
"upturn"	4.68075	0.234823502
"driven"	3.59143	0.234884085
"aftermath"	4.47139	0.235129666
"pathogenic"	4.81089	0.235275371
"europe"	4.14066	0.235413076
"limit"	3.88705	0.235602117
"because"	3.91715	0.235797144
"borders"	4.80492	0.236352173
"reasons"	3.6194	0.236408399
"buy"	4.49449	0.236425069
"order"	4.72672	0.236505392
"flared"	5.13595	0.236553047
"weakness"	3.87368	0.236587343
"bacteria"	4.76922	0.236610873
"shrank"	4.8035	0.236721593
"warmer"	4.82795	0.236801071
"overgrazing"	4.89357	0.237115225
"turmoil"	4.3015	0.237184293
"force"	4.96059	0.237498245
"flooding"	4.47331	0.237549092
"typhoid"	5.22412	0.2378015
"damage"	4.96485	0.238328369
"environments"	4.96243	0.238344042
"unexpectedly"	3.90166	0.238596771
"state"	4.98407	0.238782608
"sporadic"	5.01896	0.239104358
"potato"	5.1031	0.239171909
"beasts"	4.79888	0.239205276
"presence"	3.94681	0.239330922
"enemies"	4.71239	0.239545428
"swarming"	5.1078	0.239561438
"experiencing"	4.50431	0.239650719
"protracted"	3.8576	0.239872638
"fresh"	4.81396	0.240036671
"transportation"	5.12988	0.24023324
"intervention"	4.02875	0.240436454
"algae"	4.48051	0.240781111
"dealers"	3.8272	0.241036593
"resistant"	4.23033	0.241039486
"comes"	3.69808	0.241411807
"abundance"	4.75434	0.241431682
"implications"	3.45176	0.241449127
"instability"	4.04133	0.241792587
"internal"	4.39284	0.241885401
"produce"	4.47194	0.241996335
"however"	3.72842	0.242107325
"support"	4.28484	0.24238953
"locust"	5.03966	0.242481333
"overseeing"	5.19711	0.242531421
"edible"	4.52091	0.242570551
"militias"	5.1469	0.24270683
"lawlessness"	4.71802	0.242722314
"blight"	4.15315	0.2427299
"would"	3.9452	0.243052861
"that"	3.8686	0.243239664
"cannot"	4.11831	0.243377616
"forces"	4.78382	0.243391473
"rapidly"	4.11917	0.243406961
"advocate"	4.7937	0.243458997
"1992-1995"	5.01776	0.243467245
"border"	4.76839	0.243490081
"same"	3.94089	0.243589722
"disagreement"	3.91735	0.243690108
"expects"	3.58644	0.243719941
"futures"	4.42891	0.243836706
"slavery"	5.27842	0.24395466
"intensity"	4.75679	0.243976644
"continent"	4.10823	0.244148521
"downpour"	5.03847	0.244324448
"means"	3.51086	0.244643471
"desertification"	5.15209	0.244831141
"camps"	4.86057	0.245037782
"policy"	3.39143	0.245051805
"law"	5.22377	0.245206526
"provide"	4.37856	0.245233918
"snowstorm"	4.89173	0.24528245
"consumer"	3.64891	0.245691136
"since"	4.42855	0.245700965
"hardship"	4.77663	0.245966937
"disturbance"	5.008	0.246478713
"but"	3.99289	0.246764965
"necessary"	3.88021	0.246774106
"economic"	3.65651	0.246844387
"pathogen"	4.07294	0.246941111
"blizzard"	4.98199	0.247025018
"simmering"	4.75186	0.247069242
"farm"	5.27103	0.247231371
"adoption"	4.64581	0.24761853
"prevailing"	3.96297	0.24764038
"waterborne"	4.11382	0.247646067
"mosquito"	4.51231	0.247922016
"microbial"	4.62893	0.247942331
"disconnect"	5.3033	0.248020885
"alleviate"	4.86309	0.248054391
"exacerbate"	4.97611	0.248102487
"forage"	4.13802	0.248369242
"consequences"	3.71127	0.248703671
"creation"	3.78678	0.248719024
"insurgency"	4.43533	0.249043696
"bedbugs"	5.15047	0.249059193
"trade"	4.6938	0.249075537
"leadership"	4.37544	0.249227723
"iraq"	4.08199	0.249616112
"issue"	3.62715	0.249880588
"wars"	4.04817	0.250109879
"deepening"	4.58406	0.250333073
"sluggish"	4.37278	0.250413516
"profits"	3.53201	0.250586348
"riven"	4.88509	0.250681217
"can"	4.21808	0.250739056
"u.s.-led"	4.96081	0.251030732
"suffering"	4.42664	0.251149217
"question"	3.74583	0.251169536
"stress"	4.27445	0.251209829
"induced"	5.07089	0.251222518
"battered"	5.28444	0.251466078
"crush"	4.89493	0.251492725
"ants"	4.5277	0.251734468
"unresolved"	3.96315	0.25188461
"abuse"	5.25779	0.252104458
"devoured"	5.44659	0.252586984
"debilitating"	4.47116	0.252605294
"american"	4.92626	0.252700029
"lull"	5.21076	0.252824131
"prevention"	5.1209	0.252900716
"profit"	3.5533	0.252928191
"afflicted"	5.07068	0.253282072
"led"	4.67043	0.25332739
"yet"	3.62551	0.253536703
"bond"	3.5505	0.253721016
"fears"	4.32667	0.253764911
"between"	4.07459	0.253934088
"degradation"	5.21782	0.253970734
"dry"	5.44585	0.254073288
"coffee"	5.02818	0.254252634
"disagreements"	4.05795	0.254274521
"providing"	4.69106	0.254355337
"forecasts"	4.2089	0.254512269
"slaughtering"	4.8104	0.254626399
"protozoans"	4.6132	0.254636992
"spread"	4.56178	0.254639936
"rebels"	4.92605	0.254763811
"insects"	3.96821	0.254771238
"hindered"	4.7948	0.254785189
"harvest"	4.90292	0.255021122
"macroeconomic"	4.75871	0.255177146
"local"	4.95593	0.255366205
"microorganisms"	3.98871	0.255387064
"e.coli"	5.27551	0.255523033
"atmosphere"	4.0976	0.255564627
"assimilation"	5.08154	0.255751783
"reproduction"	5.37515	0.255813575
"factional"	4.16463	0.255816997
"bloody"	4.4278	0.255879152
"degenerated"	5.16977	0.256028936
"sustains"	5.43866	0.256464565
"prey"	4.57294	0.256488157
"subsided"	5.37927	0.256551827
"mired"	4.80994	0.256560655
"bosnia"	4.3157	0.256604796
"sectors"	4.90227	0.256789491
"feral"	4.94797	0.256863499
"wracked"	4.20171	0.257049868
"landscape"	4.56431	0.257147283
"inclement"	5.34974	0.257162252
"logging"	5.3622	0.257347399
"ravages"	4.73591	0.257415743
"poaching"	4.79896	0.257433984
"explain"	3.6309	0.25743942
"due"	3.75296	0.257474305
"chechnya"	4.5175	0.257656203
"government"	4.97078	0.257723343
"fought"	4.76308	0.257726687
"onslaught"	4.96113	0.257767231
"fowls"	5.47044	0.257771758
"feed"	5.04236	0.25778112
"insecticide"	4.72942	0.257790435
"turtles"	5.22073	0.257933463
"sought"	4.58056	0.258151969
"issues"	3.76417	0.258174369
"act"	4.93084	0.258192531
"peak"	4.40398	0.258271035
"annually"	5.11599	0.258285723
"operating"	4.35667	0.258359257
"ensued"	4.83999	0.258411287
"zone"	4.79511	0.258424054
"vehicle"	5.37542	0.258439046
"milder"	5.15958	0.258690939
"shares"	4.18009	0.258834205
"duration"	4.85859	0.258991949
"dollars"	4.68167	0.259224036
"repellent"	4.55774	0.259689719
"rifts"	5.26422	0.25980364
"stagnation"	4.98732	0.25997066
"fire"	5.35453	0.260157632
"forecasters"	5.37538	0.260223444
"peace"	4.34585	0.26033228
"flood"	4.47028	0.260415498
"domesticated"	4.58132	0.260513924
"deepened"	4.7094	0.260572318
"encroachment"	5.40333	0.260617894
"zones"	4.6507	0.261046481
"natural"	4.04328	0.26106187
"reflected"	3.74497	0.261061916
"continued"	4.02669	0.261097898
"snowfalls"	5.21818	0.261222968
"herbicides"	4.06288	0.261478775
"operators"	5.34931	0.261493923
"colonization"	5.51225	0.261703453
"maintenance"	5.58746	0.26172046
"turbulent"	4.73838	0.261854678
"resultant"	5.0319	0.26208718
"boars"	4.91176	0.262248703
"unusually"	4.59512	0.262285759
"pesticides"	4.19343	0.262303021
"downpours"	5.21361	0.262325683
"caterpillars"	4.60979	0.262351035
"the"	4.28238	0.262399514
